client_id,account_id,genero,idade,nome_distrito,regiao,salario_medio_distrito,taxa_desemprego_96,frequency,saldo_medio,num_transacoes,volume_movimentado,emprestimo_ativo,valor_emprestimo,num_cartoes
1369,1138,M,21,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,18839.275862068964,29,85218,0,0.0,0
1370,1139,F,34,Chomutov,north Bohemia,9675,7.68,POPLATEK PO OBRATU,69995.9887218045,266,2920947,0,0.0,0
1371,1140,F,51,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,29382.52380952381,63,143926,0,0.0,0
1372,1141,F,23,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,20077.70860927152,151,173304,0,0.0,0
1373,1142,F,24,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,20534.388625592415,211,302422,0,0.0,0
1375,1144,M,22,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,18602.89971346705,349,465376,0,0.0,0
1376,1145,M,41,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,18238.695538057742,381,370087,0,0.0,0
1378,1146,F,58,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,65281.77570093458,428,3040758,0,0.0,1
1380,1147,F,46,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,51391.9706744868,341,3338242,0,0.0,1
1382,1149,F,20,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,35393.93548387097,93,337832,0,0.0,1
1383,1150,M,17,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,21352.129032258064,62,124391,0,0.0,0
1384,1151,F,46,Teplice,north Bohemia,9317,7.07,POPLATEK MESICNE,67363.808,250,2113854,0,0.0,1
1385,1152,M,46,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,17305.966666666667,330,435678,0,0.0,0
1387,1153,F,22,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,26421.115485564304,381,1532825,0,0.0,0
1388,1154,F,37,Kolin,central Bohemia,9307,4.43,POPLATEK TYDNE,66419.48387096774,124,1793609,0,0.0,1
1389,1155,F,72,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,24284.625954198473,131,311106,0,0.0,0
1390,1156,F,20,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,61589.95918367347,49,496694,0,0.0,1
1391,1157,M,34,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,32588.874233128834,326,869087,0,0.0,0
1392,1158,M,67,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,32917.15806451613,310,696959,0,0.0,0
1394,1159,F,57,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,34929.12202380953,336,1440223,0,0.0,0
1396,1160,F,53,Most,north Bohemia,10446,9.4,POPLATEK TYDNE,60374.166666666664,204,1777459,0,0.0,1
1397,1161,F,78,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK MESICNE,23466.798136645964,322,777331,0,0.0,0
1401,1164,M,18,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,33406.327913279136,369,873169,0,0.0,0
1402,1165,M,63,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,16886.29411764706,102,597324,0,0.0,0
1404,1166,F,31,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,37200.3937360179,447,2752895,0,149040.0,0
1406,1168,F,51,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,23099.72530120482,415,1070320,0,0.0,0
1408,1169,M,30,Semily,east Bohemia,8208,2.26,POPLATEK PO OBRATU,50725.92452830189,424,4087580,0,0.0,0
1409,1170,M,48,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,41952.677248677246,189,1743686,0,0.0,0
1410,1171,M,55,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,37380.2037037037,54,397043,0,0.0,0
1412,1172,M,20,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,22251.653846153848,26,176848,0,0.0,0
1413,1173,F,30,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,15096.618055555555,144,180406,0,0.0,0
1414,1174,F,25,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,59119.63556851312,343,2090005,0,0.0,0
1416,1176,M,72,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,15692.252252252252,111,229033,0,0.0,0
1417,1177,F,33,Plzen - jih,west Bohemia,8561,1.29,POPLATEK MESICNE,31171.867647058825,68,501457,0,0.0,0
1418,1178,F,25,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,44156.935779816515,109,864966,0,0.0,1
1419,1179,F,81,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,17679.48795180723,332,592112,0,0.0,0
1421,1180,F,43,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,46089.36666666667,330,2176254,0,0.0,0
1422,1181,F,23,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,22610.471698113208,106,249927,0,0.0,0
1424,1182,M,47,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,42113.131313131315,99,781555,0,0.0,1
1425,1183,M,31,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,28713.63432835821,268,506422,0,0.0,0
1427,1184,F,34,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,59551.74247491639,299,4467834,0,0.0,0
1428,1185,M,79,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,17001.34117647059,85,135447,0,0.0,0
1430,1186,F,17,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,32569.657142857144,70,204161,0,0.0,0
1431,1187,F,69,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,30960.547297297297,148,349617,0,0.0,0
1432,1188,F,38,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,29689.423841059604,151,464919,0,0.0,0
1433,1189,F,40,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,23274.559405940596,404,456287,0,0.0,0
1435,1190,M,46,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,26698.902777777777,144,760490,0,0.0,0
1438,1192,F,36,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,44923.468531468534,143,794336,0,0.0,1
1439,1193,M,25,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,29448.382716049382,324,1887259,0,0.0,0
1440,1194,M,21,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,47846.8765060241,332,2648988,0,0.0,1
1441,1195,F,68,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,28979.87401574803,127,271880,0,0.0,0
1443,1196,M,64,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,59505.35051546392,194,2476469,0,0.0,0
1445,1197,M,58,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,32837.686842105264,380,588957,0,0.0,1
1446,1198,M,45,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,35053.0,100,825443,0,0.0,0
1448,1199,F,42,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,34062.708661417324,127,260405,0,0.0,0
1449,1200,M,50,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,46580.807692307695,520,3429823,0,0.0,0
1450,1201,F,30,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,39118.427601809955,442,2110585,0,0.0,0
1452,1203,F,59,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,61621.03448275862,348,1768407,0,0.0,1
1453,1204,F,33,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,62110.97073170732,410,3091268,0,0.0,1
1454,1205,M,74,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,24028.875486381323,257,513118,0,0.0,0
1456,1206,M,71,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,17711.06395348837,172,398901,0,0.0,0
1458,1207,M,61,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,45048.68020304568,394,2781968,0,0.0,0
1459,1208,M,23,Kladno,central Bohemia,9753,5.05,POPLATEK MESICNE,47371.44594594595,74,472750,0,0.0,1
1460,1209,F,66,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,17661.372881355932,59,134855,0,0.0,0
1461,1210,M,30,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,46821.836734693876,147,1344465,0,0.0,1
1462,1211,M,58,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,28945.009433962263,212,473792,0,0.0,0
1463,1212,F,63,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,17928.80473372781,169,486221,0,0.0,0
1464,1213,F,71,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,19065.013513513513,148,292232,0,0.0,0
1466,1214,M,46,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,43623.026086956525,115,786101,0,0.0,0
1467,1215,M,75,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,21675.49494949495,99,205092,0,0.0,0
1468,1216,F,59,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,20078.137931034482,174,287549,0,0.0,0
1469,1217,F,33,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,18260.3156424581,358,374297,0,0.0,0
1470,1218,M,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,58375.925619834714,121,1710331,0,0.0,0
1472,1219,F,32,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,24232.615853658535,164,475256,0,0.0,0
1473,1220,F,68,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,37760.10256410256,195,421011,0,0.0,1
1474,1221,F,28,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,38982.09917355372,121,1535343,0,0.0,0
1475,1222,M,67,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,32684.891008174385,367,895861,0,0.0,0
1476,1223,M,29,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,40038.38421052632,190,767202,0,0.0,0
1478,1225,M,30,Kladno,central Bohemia,9753,5.05,POPLATEK MESICNE,54395.67218543046,302,2419372,0,0.0,1
1479,1226,M,43,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,18869.848,125,338156,0,0.0,0
1480,1227,M,56,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,34450.84892086331,278,1076183,0,0.0,1
1481,1228,F,66,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,33001.402654867255,226,432861,0,0.0,0
1482,1229,F,49,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,42090.67796610169,59,411244,0,0.0,0
1483,1230,F,48,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,64925.752380952385,105,1525053,0,0.0,1
1485,1231,M,21,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,35093.49541284404,327,2193041,0,0.0,0
1487,1232,F,23,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,40339.253731343284,67,223731,0,0.0,0
1488,1233,M,38,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,15438.309090909092,165,228866,0,0.0,0
1489,1234,M,71,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,21550.176829268294,328,805120,0,0.0,0
1490,1235,M,71,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,18689.114369501465,341,522202,0,0.0,0
1491,1236,M,17,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,24031.719512195123,328,776189,0,0.0,0
1492,1237,F,31,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,68407.4827586207,348,4565131,0,0.0,1
1493,1238,M,77,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,27172.951351351352,185,431891,0,0.0,0
1495,1239,F,68,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,21839.51204819277,332,902965,0,0.0,0
1496,1240,F,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23989.295774647886,71,352248,0,0.0,0
1497,1241,F,51,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,18521.826732673268,202,403669,0,0.0,0
1499,1242,F,48,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK PO OBRATU,51192.27826086956,230,1753242,1,128544.0,0
1500,1243,M,18,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,51733.63513513513,74,357872,0,0.0,1
1501,1244,M,53,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,17013.889763779527,254,386661,1,35904.0,0
1502,1245,M,26,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,37439.566666666666,60,283601,0,0.0,0
1503,1246,M,77,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,22723.98795180723,249,611351,0,0.0,0
1505,1247,F,28,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,54881.855477855475,429,4873649,1,99696.0,0
1506,1248,M,68,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,22955.886877828056,221,543681,0,0.0,0
1508,1249,F,45,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,35055.91150442478,339,422795,0,0.0,0
1509,1250,F,57,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,27296.276018099546,221,1636320,1,182640.0,0
1510,1251,F,51,Chomutov,north Bohemia,9675,7.68,POPLATEK TYDNE,32863.12621359223,206,1792350,0,0.0,0
1511,1252,F,37,Rakovnik,central Bohemia,8598,3.26,POPLATEK TYDNE,42941.04583333333,240,2160305,1,148140.0,0
1512,1253,F,57,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,51913.0569105691,123,753621,0,0.0,1
1513,1254,M,40,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,63964.71641791045,268,3472154,0,0.0,0
1514,1255,M,42,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,41750.04807692308,104,1318287,0,0.0,0
1516,1256,F,53,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,32609.19804400978,409,1860783,0,71064.0,0
1517,1257,M,43,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK MESICNE,38482.33023255814,215,1502732,0,0.0,1
1518,1258,F,39,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,15582.666666666666,153,149019,0,0.0,0
1520,1259,M,43,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,26160.579617834395,157,641394,0,0.0,0
1521,1260,M,20,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,30620.496350364963,137,739975,0,0.0,0
1522,1261,F,31,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,50313.43893129771,262,2175978,0,0.0,1
1523,1262,F,68,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,26470.757009345794,107,280355,0,0.0,0
1524,1263,F,37,Sokolov,west Bohemia,9650,3.67,POPLATEK TYDNE,60570.150259067355,193,2320714,0,0.0,0
1525,1264,M,56,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,43712.5775862069,116,777024,0,0.0,1
1527,1265,M,65,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,24323.18238993711,159,425325,0,0.0,0
1528,1266,M,35,Hodonin,south Moravia,8720,4.5,POPLATEK MESICNE,35728.89017341041,173,1321116,0,0.0,0
1529,1267,F,27,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,35273.82251082251,231,1186674,0,0.0,1
1530,1268,F,54,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,30996.26165803109,386,555174,0,0.0,0
1531,1269,F,39,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,29409.02099737533,381,1527375,0,0.0,0
1533,1270,M,39,Brno - venkov,south Moravia,8743,2.43,POPLATEK PO OBRATU,22698.295698924732,186,842841,1,74772.0,0
1534,1271,F,47,Pelhrimov,south Bohemia,8114,2.62,POPLATEK MESICNE,19681.560975609755,164,475949,0,0.0,0
1535,1272,M,63,Teplice,north Bohemia,9317,7.07,POPLATEK TYDNE,53312.81153846154,260,1653678,0,0.0,0
1536,1273,F,32,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,50743.83486238532,327,2488324,0,0.0,1
1537,1274,M,20,Brno - mesto,south Moravia,9897,1.96,POPLATEK TYDNE,53396.51412429378,177,2292016,0,0.0,0
1539,1275,M,76,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK MESICNE,25046.171232876713,146,313908,0,0.0,0
1540,1276,M,62,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,28540.310344827587,551,1198342,0,0.0,0
1542,1277,M,80,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,21429.078260869566,345,822453,0,0.0,0
1546,1279,M,69,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,18101.678571428572,56,139295,0,0.0,0
1548,1280,M,76,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,29148.468599033815,207,406662,0,0.0,0
1550,1281,F,53,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,63261.260869565216,92,549223,0,0.0,0
1554,1284,M,55,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,58505.71428571428,91,1097774,1,52512.0,0
1555,1285,M,49,Sokolov,west Bohemia,9650,3.67,POPLATEK MESICNE,38152.51908396946,393,2757802,0,0.0,0
1556,1286,M,49,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK PO OBRATU,67098.69658119658,468,6610669,0,0.0,0
1557,1287,F,40,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,48043.33711048159,353,2175222,0,0.0,0
1558,1288,F,72,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,18647.526813880126,317,724534,0,0.0,0
1559,1289,M,59,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,62139.59523809524,168,1456223,0,0.0,0
1561,1291,F,76,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,19958.240853658535,328,507553,0,0.0,0
1563,1292,M,21,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,44972.37717121588,403,1341921,0,0.0,0
1564,1293,F,52,Teplice,north Bohemia,9317,7.07,POPLATEK MESICNE,42399.41935483871,155,1370176,0,0.0,0
1565,1294,M,39,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,29438.114379084967,306,1501151,0,0.0,0
1566,1295,F,33,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,18990.3320754717,265,638343,0,0.0,0
1567,1296,M,69,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,18529.89285714286,112,221312,0,0.0,0
1569,1297,F,43,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,53951.01801801802,444,2823617,0,0.0,0
1571,1298,F,32,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,28960.3216080402,199,934584,0,0.0,0
1572,1299,F,36,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,21969.89378238342,386,545839,0,0.0,0
1574,1301,M,20,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,22532.96992481203,133,475928,0,0.0,0
1575,1302,F,76,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,23002.16780821918,292,720382,0,0.0,0
1577,1303,M,55,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,32491.8,70,187391,0,0.0,0
1578,1304,F,28,Teplice,north Bohemia,9317,7.07,POPLATEK MESICNE,49807.91891891892,148,1519431,0,0.0,1
1579,1305,M,36,Plzen - jih,west Bohemia,8561,1.29,POPLATEK MESICNE,60903.608024691355,324,1403021,0,0.0,1
1580,1306,F,31,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,32721.190751445087,346,1663269,0,0.0,0
1581,1307,F,36,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,21214.806691449816,269,665770,0,0.0,0
1582,1308,M,65,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,26360.054054054053,111,250162,0,0.0,0
1583,1309,F,27,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,54339.07782101167,257,3786419,0,0.0,1
1584,1310,F,37,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,21273.23417721519,158,513101,0,0.0,0
1585,1311,M,64,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,21178.376288659794,194,1125785,0,0.0,0
1587,1312,M,71,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,24304.41338582677,254,552388,0,0.0,0
1588,1313,M,49,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,66812.99019607843,102,1758535,0,0.0,0
1589,1314,F,48,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,46633.49074074074,324,2190069,0,0.0,1
1590,1315,F,59,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,32794.937313432834,335,977995,0,0.0,0
1591,1316,F,46,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,15964.666666666666,144,127554,0,0.0,0
1592,1317,M,71,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,27229.28523489933,298,775446,0,0.0,0
1594,1318,M,60,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,22717.736842105263,57,378128,1,185544.0,0
1595,1319,F,45,Breclav,south Moravia,8772,4.98,POPLATEK PO OBRATU,54218.57777777778,90,799354,0,0.0,0
1596,1320,F,21,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,25012.655913978495,186,721839,0,0.0,0
1597,1321,M,43,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,23210.34234234234,111,240997,0,0.0,0
1598,1322,M,74,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,19293.0,374,572871,0,0.0,0
1599,1323,M,35,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,50986.65714285714,175,1369673,0,0.0,0
1601,1324,F,30,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,52602.98684210526,152,997583,0,0.0,0
1603,1325,M,31,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,18174.893333333333,150,167847,0,0.0,0
1605,1326,F,19,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,21196.47619047619,189,300490,0,0.0,0
1606,1327,M,17,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,28638.011194029852,268,651147,0,0.0,0
1607,1328,F,58,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,54679.130952380954,168,2245669,0,0.0,1
1608,1329,M,58,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,21759.182857142856,175,711373,0,23520.0,0
1610,1330,F,57,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,47189.14473684211,152,2095571,0,0.0,1
1611,1331,F,36,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,25891.283154121862,279,1132811,0,0.0,0
1613,1332,M,38,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,67952.2628992629,407,3307159,0,0.0,0
1614,1333,M,61,Tabor,south Bohemia,9104,2.07,POPLATEK MESICNE,23589.458781362006,279,1098874,0,0.0,0
1615,1334,F,47,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,26847.75229357798,327,858006,0,0.0,0
1616,1335,M,61,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,39441.14644351464,239,1244515,0,0.0,1
1617,1336,F,49,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,32086.144,125,814584,0,0.0,0
1618,1337,F,20,Pelhrimov,south Bohemia,8114,2.62,POPLATEK MESICNE,38291.42287234042,376,934134,0,0.0,0
1619,1338,F,57,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,53588.82601351351,592,4791816,0,0.0,0
1621,1339,F,47,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,40591.203125,64,774056,0,0.0,0
1622,1340,M,49,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,21223.367816091955,87,132082,0,0.0,0
1623,1341,M,36,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,17049.70348837209,172,222285,0,0.0,0
1624,1342,M,34,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,42996.86666666667,105,728665,0,0.0,0
1628,1344,F,42,Pribram,central Bohemia,8754,4.31,POPLATEK PO OBRATU,55531.625570776254,219,3443314,0,0.0,0
1629,1345,M,33,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,51314.711904761905,420,3057288,0,0.0,1
1631,1346,M,23,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,18616.428571428572,105,137239,0,0.0,0
1632,1347,F,56,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,12964.390476190476,105,145205,0,0.0,0
1633,1348,F,27,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,40882.3875,80,256977,0,0.0,0
1635,1349,F,69,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,17725.10714285714,196,433688,0,0.0,0
1637,1350,M,56,Tabor,south Bohemia,9104,2.07,POPLATEK TYDNE,42679.91780821918,146,1317228,0,0.0,0
1638,1351,F,45,Teplice,north Bohemia,9317,7.07,POPLATEK MESICNE,21981.956521739132,138,197128,0,0.0,0
1639,1352,F,40,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,53775.86111111111,432,2714418,0,0.0,0
1640,1353,F,46,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,32561.384393063585,346,1949883,0,0.0,0
1641,1354,F,76,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,16144.434210526315,76,157091,0,0.0,0
1642,1355,F,40,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,43578.98823529412,85,613326,0,0.0,0
1643,1356,F,23,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,21300.448598130843,107,266455,0,0.0,0
1644,1357,M,23,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,38950.29383886256,211,324917,0,0.0,0
1645,1358,F,38,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,33510.84065934066,182,421051,0,0.0,0
1646,1359,M,33,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,33129.23333333333,120,132717,0,0.0,0
1647,1360,F,21,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,41417.90681003584,279,749644,0,0.0,1
1648,1361,M,47,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,40661.728,125,1052513,0,0.0,0
1650,1362,M,46,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,42392.77108433735,83,743970,0,0.0,0
1651,1363,F,33,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,52859.1582278481,158,1057500,0,0.0,0
1653,1365,M,55,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,43136.66486486486,185,293317,0,0.0,0
1654,1366,M,36,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,26990.11797752809,534,1270761,0,0.0,0
